2322.111613	-0.002160961
2322.361676	0.005161463
2322.611739	0.000146759
2322.861802	-0.003396222
2323.111865	-0.003531054
2323.361928	-0.00129232
2323.611991	0.001783442
2323.862055	0.004179334
2324.112118	0.004696998
2324.362181	0.002854603
2324.612244	-0.000827635
2324.862307	-0.004903409
2325.11237	-0.007502278
2325.362433	-0.007101497
2325.612497	-0.003266408
2325.86256	0.002962204
2326.112623	0.009249998
2326.362686	0.013609192
2326.612749	0.011842166
2326.862812	-0.000347877
2327.112875	-0.002321964
2327.362939	-0.016484929
2327.613002	-0.018650475
2327.863065	-0.017494046
2328.113128	-0.000523773
2328.363191	0.015421281
2328.613254	0.025002017
2328.863318	0.019078406
2329.113381	0.004256635
2329.363444	-0.010342139
2329.613507	-0.01178123
2329.86357	-0.01054718
2330.113633	-0.005196554
2330.363696	-0.002272475
2330.61376	0.003038109
2330.863823	7.48E-05
2331.113886	-0.000382028
2331.363949	-0.002423675
2331.614012	0.002918338
2331.864075	0.003710709
2332.114138	0.008377344
2332.364202	0.009272117
2332.614265	0.003702332
2332.864328	-0.002920124
2333.114391	-0.007548572
2333.364454	-0.009464155
2333.614517	-0.008508746
2333.86458	-0.00175918
2334.114644	0.000834859
2334.364707	0.00460292
2334.61477	0.003726142
2334.864833	0.001752548
2335.114896	0.001128216
2335.364959	0.004736194
2335.615023	0.00366059
2335.865086	-0.000120881
2336.115149	-0.002542022
2336.365212	-0.003263507
2336.615275	-0.002954526
2336.865338	-0.002248323
2337.115401	-0.003015722
2337.365465	-0.000509316
2337.615528	0.000942503
2337.865591	0.00372607
2338.115654	0.004612413
2338.365717	0.002120646
2338.61578	-0.000551289
2338.865843	-0.001678411
2339.115907	-0.003399308
2339.36597	-0.001830852
2339.616033	0.000571615
2339.866096	0.001066309
2340.116159	4.96E-05
2340.366222	0.00031209
2340.616285	0.0005538
2340.866349	0.00137331
2341.116412	0.002181138
2341.366475	0.005323875
2341.616538	0.007392122
2341.866601	0.009048668
2342.116664	0.007668083
2342.366727	0.00375022
2342.616791	-0.000312003
2342.866854	-0.003240349
2343.116917	-0.003958493
2343.36698	-0.002481387
2343.617043	0.00059111
2343.867106	0.002963803
2344.11717	0.004888075
2344.367233	0.00649396
2344.617295	0.006417666
2344.867359	0.006173945
2345.117423	0.004764485
2345.367486	0.003622218
2345.617549	0.003987451
2345.86761	0.003794838
2346.117672	0.003268522
2346.367737	0.002256355
2346.617804	0.001878609
2346.86787	0.002012362
2347.117931	0.002030852
2347.36798	0.002151339
2347.618016	0.002459784
2347.868037	0.001962882
2348.118046	0.000167605
2348.368049	-0.002218887
2348.618051	-0.002937951
2348.868055	-0.002524408
2349.118063	-0.000930223
2349.368073	3.72E-05
2349.618082	0.000558745
2349.868088	0.001240493
2350.118093	0.00162372
2350.368098	0.001849901
2350.618106	0.002574308
2350.868114	0.003945378
2351.118121	0.005868241
2351.368127	0.006412744
2351.618134	0.006818241
2351.86814	0.005389254
2352.118147	0.004918376
2352.368154	0.004756398
2352.618161	0.005178087
2352.868167	0.006981803
2353.118174	0.008845013
2353.368181	0.009261568
2353.618188	0.009265462
2353.868194	0.009893724
2354.118201	0.011111003
2354.368208	0.012663355
2354.618215	0.013185476
2354.868222	0.012583404
2355.118228	0.011271944
2355.368235	0.009656385
2355.618242	0.009348299
2355.868249	0.010107506
2356.118255	0.011762141
2356.368262	0.014492715
2356.618269	0.017444244
2356.868276	0.019719827
2357.118282	0.022653712
2357.368289	0.023338039
2357.618296	0.022876466
2357.868303	0.023236753
2358.118309	0.023812233
2358.368316	0.025501666
2358.618323	0.027072664
2358.86833	0.028769581
2359.118337	0.030831718
2359.368343	0.034327731
2359.61835	0.036118592
2359.868357	0.036781851
2360.118364	0.03778906
2360.36837	0.041802693
2360.618377	0.048055568
2360.868384	0.054933814
2361.118391	0.062377153
2361.368397	0.067876497
2361.618404	0.07167301
2361.868411	0.073896278
2362.118418	0.07590264
2362.368424	0.07955
