2296.9	0
2306.9	0
2316.9	0
2336.9	0
2346.9	0
2354.9	0
2355.9	0
2356.9	0
2358	0.0192
2363.3	0.0947
2364.5	0.1062
2367.6	0.5
2368.5	0.8
2369.3	1.35105
2369.5	2.050973229
2369	1.08675
2369.8	2.141270923
2369.9	2.209558423
2370	2.25718292
2370.1	2.303737172
2370.2	2.341139575
2370.4	2.374583668
2370.5	2.406307669
2370.7	2.436199376
2370.9	2.46243205
2371.1	2.486342562
2371.3	2.507222979
2371.6	2.526262679
2372.1	2.509477037
2372.2	2.48874651
2372.3	2.460947657
2372.5	2.436028206
2372.6	2.404968781
2372.7	2.376663416
2372.9	2.343525839
2373.1	2.31675842
2373.7	2.305964386
2374.2	2.293466223
2374.4	2.258420864
2374.6	2.214823808
2374.9	2.158011777
2375.1	2.085586421
2375.7	1.40205
2376.4	1.1693
2377.3	1.005
2378.3	0.8729
2379.4	1
2380.2	1.08725
2380.9	1.11905
2381.5	1.11125
2382.3	1.0165
2383.1	0.90585
2383.9	0.819
2384.7	0.78755
2385.3	0.78765
2385.9	0.81945
2386.5	0.8829
2387.1	0.95425
2387.8	1.02565
2388.3	1.03365
2388.9	1.00215
2389.5	0.9254
2390.2	0.8941
2390.8	0.8627
2391.5	0.863
2392.2	0.8792
2392.8	0.8478
2393.5	0.8639
2394.1	0.9434
2394.8	1.0114
2395.4	1.0669
2396	1.0829
2396.7	1.0593
2397.5	1.0041
2398.4	0.9453
2399.2	0.9298
2400	0.9302
2400.9	0.9464
2401.7	0.9942
2402.5	1.01315
2403.3	1.04495
2404.1	1.0847
2405	1.1245
2405.9	1.16425
2406.7	1.18025
2407.3	1.19625
2408	1.1964
2408.7	1.19655
2409.4	1.1888
2410.1	1.1731
2410.8	1.14955
2411.6	1.1339
2412.3	1.1103
2413	1.08675
2413.8	1.05525
2414.6	1.0238
2415.4	1.0002
2416.1	0.9849
2416.8	0.9536
2417.5	0.9223
2418.4	0.891
2419.1	0.8755
2419.9	0.8601
2420.7	0.8287
2421.4	0.8291
2422.2	0.8294
2422.9	0.8139
2423.6	0.7984
2424.4	0.7988
2425.2	0.7675
2425.9	0.7678
