2356.232143	1.6564E-07
2357.032451	0.00285872
2357.853279	0.00285872
2358.509942	1.6564E-07
2359.084522	1.6564E-07
2359.741184	1.6564E-07
2360.972427	0.008575829
2361.464924	0.014292937
2362.429397	0.02858571
2362.926471	0.053638904
2363.414391	0.077181136
2363.882353	0.11509521
2364.691176	0.176551513
2365.035528	0.234401629
2365.279412	0.278978687
2365.569066	0.33730959
2365.774273	0.394480678
2365.938439	0.448793213
2366.088235	0.50431847
2366.26677	0.591720935
2366.287291	0.654609134
2366.369374	0.703204558
2366.455882	0.760386404
2366.533539	0.806112518
2366.595101	0.84613228
2366.636143	0.897586261
2366.677184	0.939798919
2366.718226	0.984392368
2366.759267	1.037326078
2366.823529	1.08323005
2366.897059	1.144071791
2366.970588	1.225194113
2367.044118	1.286035854
2367.117647	1.340117402
2367.191176	1.400959144
2367.338235	1.455040691
2367.411765	1.509122239
2367.485294	1.637565915
2367.558824	1.70516785
2367.641658	1.746704947
2367.662178	1.780664574
2367.682699	1.814624201
2367.705882	1.840371719
2367.72374	1.880656808
2367.779412	1.914733848
2367.805823	1.959895937
2367.852941	2.002616363
2367.908427	2.046681651
2368	2.097259071
2368.031551	2.156107115
2368.113634	2.210819846
2368.220588	2.279784296
2368.2778	2.328735217
2368.329101	2.37747357
2368.346202	2.434072949
2368.414604	2.482811301
2368.514706	2.529911454
2368.588235	2.604273583
2368.661765	2.665115323
2368.735294	2.705676485
2368.808824	2.766518227
2368.882353	2.813839581
2368.955882	2.867921129
2368.995549	2.917263934
2369.031176	2.957660867
2369.043051	2.989323327
2369.054926	3.023169407
2369.114303	3.052648248
2369.161805	3.081035282
2369.25	3.124808481
2369.283314	3.161689396
2369.390022	3.228476662
2369.439272	3.282812065
2369.488521	3.307715791
2369.544118	3.327614285
2369.553694	3.355079338
2369.58932	3.372548282
2369.648697	3.393292653
2369.684323	3.408577979
2369.779326	3.42932235
2369.87433	3.454433956
2369.957458	3.476270137
2370.004959	3.488280035
2370.076212	3.499198125
2370.132353	3.510139509
2370.325766	3.518265478
2370.456225	3.523217922
2370.573529	3.516899702
2370.693733	3.510116214
2370.867647	3.489858929
2371.014369	3.468627473
2371.085622	3.45006672
2371.161765	3.429017187
2371.253302	3.405066722
2371.308824	3.381695833
2371.396947	3.350353988
2371.455882	3.314093898
2371.47276	3.289352438
2371.529412	3.26001235
2371.581634	3.235268587
2371.672267	3.197640482
2371.786271	3.159645529
2371.857523	3.134752285
2371.909965	3.105090017
2371.957277	3.073174258
2371.992048	3.040944057
2372.117647	3.003124998
2372.20191	2.959844484
2372.261287	2.935824686
2372.338235	2.908482289
2372.411765	2.874681321
2372.510671	2.841929114
2372.558824	2.807079387
2372.607669	2.784360209
2372.669231	2.761720458
2372.751314	2.742854
2372.878809	2.717462889
2373.073529	2.685395904
2373.220588	2.63807455
2373.3657	2.602822946
2373.588235	2.563712421
2373.710087	2.535130789
2373.882353	2.502870681
2373.970244	2.463253073
2374.176471	2.428508552
2374.323529	2.374427004
2374.470588	2.32710565
2374.617647	2.286544489
2374.750373	2.245146321
2374.821626	2.217632734
2374.838235	2.185141587
2374.985294	2.137820233
2375.049634	2.114129242
2375.132353	2.090498879
2375.279412	2.036417331
2375.5	1.982335783
2375.562651	1.941029478
2375.619653	1.908432429
2375.705156	1.869127306
2375.8089	1.82405743
2375.890983	1.797644387
2376.014706	1.759249398
2376.10417	1.731559373
2376.235294	1.691647463
2376.455882	1.637565915
2376.67077	1.605206503
2376.970588	1.556443594
2377.171475	1.516911472
2377.485294	1.475321271
2377.685975	1.445942141
2378	1.421239723
2378.328843	1.403712716
2378.583756	1.386984457
2378.969089	1.367489115
2379.289212	1.347113339
2379.707835	1.331265513
2380.051557	1.30968438
2380.569704	1.288249986
2380.815953	1.279194085
2381.136076	1.265610235
2381.530074	1.242970483
2381.88987	1.225833449
2382.441193	1.204482907
2382.873154	1.190458838
2383.426187	1.165995329
2383.956192	1.145913031
2384.60818	1.122979802
2385.138982	1.098746883
2385.737503	1.081714664
2386.307523	1.063372273
2386.970588	1.035908696
2387.37631	1.02668749
2387.932535	1.007517071
2388.502099	1.000484074
2389.089903	0.98487732
2389.804024	0.975368625
2390.572319	0.959068003
2391.059891	0.955445644
2391.577013	0.948200923
2391.995635	0.941861793
2392.404408	0.934617073
2393.084054	0.931900302
2393.586401	0.929183533
2394.147847	0.923749992
2394.591095	0.926466761
2395.122992	0.929183533
2395.625339	0.934617073
2396.098136	0.934617073
2396.718682	0.940050613
2397.516527	0.940050613
2398.349189	0.946767072
2399.104465	0.962489122
2399.703214	0.967218315
2400.29421	0.983518934
2401.121605	1.002536326
2401.91945	1.021553717
2402.510447	1.037854338
2403.160543	1.048721418
2403.781089	1.056871729
2404.45581	1.059588499
2405.199481	1.056871729
2406.056426	1.056871729
2406.883821	1.056871729
2407.593016	1.051438188
2408.174163	1.052796574
2408.68636	1.048721418
2409.425105	1.043287879
2409.986552	1.040571107
2410.547998	1.043287879
2411.129145	1.043740673
2411.753631	1.041114462
2412.250068	1.034594213
2412.852884	1.024813841
2413.355231	1.016120176
2413.946228	1.013403407
2414.544118	1.008867921
